doc_id|term_str|n|tfidf|sentiment|sentiment_weighted_count
4201|cool|1|6.372865060112588|1.0|1.0
4201|error|1|6.988201209877262|-1.0|-1.0
4201|grow|1|5.042944174471695|1.0|1.0
4201|radio|1|6.684809066427328|1.0|1.0
4201|sky|1|7.5427900615549|1.0|1.0
4202|avoid|1|4.735435139497296|-1.0|-1.0
4202|dangerous|1|5.612052723992014|-1.0|-1.0
4202|detention|1|10.220861966667538|-1.0|-1.0
4202|fight|1|6.239009313377797|-1.0|-1.0
4202|gain|1|5.972934453223952|1.0|1.0
4202|infinite|1|7.684809066427328|1.0|1.0
4202|protecting|1|7.498395942196447|1.0|1.0
4202|responsible|1|5.942877219367772|1.0|1.0
4202|supporting|1|7.957827560833744|1.0|1.0
4202|terrorism|2|18.745730120225176|-1.0|-2.0
4202|tough|1|7.842350343413808|-1.0|-1.0
4202|unfair|1|7.735435139497296|-1.0|-1.0
4202|unpopular|1|9.957827560833744|-1.0|-1.0
4202|worried|1|7.5427900615549|-1.0|-1.0
4203|accused|1|8.15047263877614|-1.0|-1.0
4203|afraid|1|8.220861966667538|-1.0|-1.0
4203|ashamed|1|10.957827560833744|-1.0|-1.0
4203|attack|1|6.709900047390159|-1.0|-1.0
4203|chaos|1|8.635899465946382|-1.0|-1.0
4203|crime|1|6.413507044609934|-1.0|-1.0
4203|diplomatic|1|9.5427900615549|1.0|1.0
4203|grow|1|5.042944174471695|1.0|1.0
4203|hearing|1|7.294862548111315|-1.0|-1.0
4203|legal|1|5.304385322229821|1.0|1.0
4203|pride|1|9.220861966667538|1.0|1.0
4203|terrible|1|8.083358442917604|-1.0|-1.0
4203|war|1|5.9134334414752905|-1.0|-1.0
4203|worry|1|6.660147012193059|-1.0|-1.0
4204|giving|1|5.787902559391432|1.0|1.0
4204|king|3|23.873482682501237|1.0|3.0
4204|partner|1|7.735435139497296|1.0|1.0
4204|prince|1|10.957827560833744|1.0|1.0
4204|throne|1|10.5427900615549|1.0|1.0
4204|title|2|17.470870278994592|1.0|2.0
4204|traditional|1|6.099846565706172|1.0|1.0
4205|ally|1|9.735435139497296|1.0|1.0
4205|conflict|1|7.684809066427328|-1.0|-1.0
4205|cooperation|1|9.220861966667538|1.0|1.0
4205|disagreement|1|9.5427900615549|-1.0|-1.0
4205|fear|1|6.814869606991701|-1.0|-1.0
4205|fighting|1|7.019228105497887|-1.0|-1.0
4205|friendly|1|8.5427900615549|1.0|1.0
4205|holocaust|1|9.957827560833744|-1.0|-1.0
4205|hostile|1|9.957827560833744|-1.0|-1.0
4205|intelligence|1|6.898933871780176|1.0|1.0
4205|land|2|11.445222198279424|1.0|2.0
4205|protect|1|4.78123882911042|1.0|1.0
4205|unpredictable|1|9.372865060112588|-1.0|-1.0
4205|unstable|1|8.083358442917604|-1.0|-1.0
4205|violence|1|6.898933871780176|-1.0|-1.0
4205|war|1|5.9134334414752905|-1.0|-1.0
4206|diamond|1|9.957827560833744|1.0|1.0
4206|fake|1|7.957827560833744|-1.0|-1.0
4206|fool|1|9.957827560833744|-1.0|-1.0
4206|perfect|1|6.565510138054983|1.0|1.0
4206|real|2|8.496338625326546|1.0|2.0
4206|sparkle|1|12.5427900615549|1.0|1.0
4206|strongly|1|7.257387842692652|1.0|1.0
4207|anxiety|1|7.413507044609934|-1.0|-1.0
4207|avoid|1|4.735435139497296|-1.0|-1.0
4207|building|1|5.220861966667538|1.0|1.0
4207|calm|1|7.083358442917603|1.0|1.0
4207|challenge|1|8.019228105497888|-1.0|-1.0
4207|depression|1|7.735435139497296|-1.0|-1.0
4207|doctor|1|5.176467847309084|1.0|1.0
4207|helpful|1|5.520422248526446|1.0|1.0
4207|illness|1|7.455327220304561|-1.0|-1.0
4207|learn|1|5.50936706001745|1.0|1.0
4207|manage|1|5.48750762605371|1.0|1.0
4207|practice|1|5.455327220304561|1.0|1.0
4207|problem|1|4.654046812656641|-1.0|-1.0
4207|real|1|4.248169312663273|1.0|1.0
4207|safe|1|4.995895601667264|1.0|1.0
4207|small|1|3.5885937511680246|-1.0|-1.0
4207|stress|1|5.814869606991701|-1.0|-1.0
4207|talk|1|5.498395942196447|1.0|1.0
4207|teach|1|8.294862548111315|1.0|1.0
4208|bottom|1|7.15047263877614|-1.0|-1.0
4208|bound|1|8.957827560833744|-1.0|-1.0
4208|infinity|1|9.083358442917604|1.0|1.0
4208|real|1|4.248169312663273|1.0|1.0
4208|sense|1|4.434265604776731|1.0|1.0
4209|working|1|4.8013230751537535|1.0|1.0
4210|church|1|8.220861966667538|1.0|1.0
4210|debate|1|7.898933871780176|1.0|1.0
4210|favorite|1|8.5427900615549|1.0|1.0
4210|force|1|5.48750762605371|-1.0|-1.0
4210|government|5|21.195046566888983|-1.0|-5.0
4210|include|1|4.418668749725713|1.0|1.0
4210|public|1|5.3628809715399655|1.0|1.0
4210|share|1|5.075184511471902|1.0|1.0
4210|treat|1|5.957827560833744|0.0|0.0
4210|vote|1|7.220861966667538|0.0|0.0
4210|working|1|4.8013230751537535|1.0|1.0
4211|attention|1|5.434265604776731|1.0|1.0
4211|blur|1|9.5427900615549|-1.0|-1.0
4211|excitement|1|8.735435139497296|1.0|1.0
4211|kind|1|4.225377447790031|1.0|1.0
4211|numbers|1|5.304385322229821|1.0|1.0
4211|rhythm|1|8.294862548111315|1.0|1.0
4211|score|1|6.635899465946381|1.0|1.0
4211|special|1|4.418668749725713|1.0|1.0
4211|talk|1|5.498395942196447|1.0|1.0
4211|urgent|1|7.050936965225225|-1.0|-1.0
4211|words|1|5.099846565706172|-1.0|-1.0
4212|physics|1|6.898933871780176|1.0|1.0
4212|precise|1|7.898933871780176|1.0|1.0
4213|addiction|2|16.91065444060912|-1.0|-2.0
4213|cool|1|6.372865060112588|1.0|1.0
4213|enjoy|1|6.842350343413808|1.0|1.0
4213|feeling|3|16.6623161243482|0.0|0.0
4213|good|3|8.595211259741674|1.0|3.0
4213|harm|1|6.413507044609934|-1.0|-1.0
4213|honest|1|8.220861966667538|1.0|1.0
4213|money|1|3.209634711244284|1.0|1.0
4213|nicotine|1|9.735435139497296|-1.0|-1.0
4213|offer|1|5.372865060112588|1.0|1.0
4213|quit|1|9.372865060112588|-1.0|-1.0
4213|real|1|4.248169312663273|1.0|1.0
4213|relief|1|7.898933871780176|1.0|1.0
4213|wasted|1|10.220861966667538|-1.0|-1.0
4214|agreeing|1|8.735435139497296|1.0|1.0
4214|balanced|1|7.083358442917603|1.0|1.0
4214|cross|2|16.441723933335076|-1.0|-2.0
4214|demand|1|6.083358442917603|-1.0|-1.0
4214|electricity|4|25.10401408344|1.0|4.0
4214|flow|2|11.885754438735544|1.0|2.0
4214|kind|1|4.225377447790031|1.0|1.0
4214|pay|1|3.669345949039524|1.0|1.0
4214|share|1|5.075184511471902|1.0|1.0
4214|supply|1|6.476700871097128|1.0|1.0
4214|utility|1|9.735435139497296|1.0|1.0
4215|important|1|2.551268215479205|1.0|1.0
4215|magical|1|8.635899465946382|1.0|1.0
4215|main|1|4.537165512361022|1.0|1.0
4215|numbers|1|5.304385322229821|1.0|1.0
4215|physics|1|6.898933871780176|1.0|1.0
4215|scare|1|9.083358442917604|-1.0|-1.0
4215|small|1|3.5885937511680246|-1.0|-1.0
4215|technology|1|5.684809066427328|1.0|1.0
4215|weird|1|6.928080217439692|-1.0|-1.0
4216|cheap|1|6.870364719583405|-1.0|-1.0
4216|cold|2|11.154011553785626|-1.0|-2.0
4216|equally|1|7.684809066427328|1.0|1.0
4216|flush|1|8.842350343413807|1.0|1.0
4216|hit|1|6.034995421356204|-1.0|-1.0
4216|odor|1|9.5427900615549|-1.0|-1.0
4216|perfect|1|6.565510138054983|1.0|1.0
4216|small|1|3.5885937511680246|-1.0|-1.0
4216|smell|1|6.612052723992014|-1.0|-1.0
4216|trick|1|8.019228105497888|-1.0|-1.0
4217|extra|1|4.870364719583405|1.0|1.0
4217|kind|1|4.225377447790031|1.0|1.0
4217|puffy|1|10.5427900615549|-1.0|-1.0
4217|rest|1|5.60027555621566|1.0|1.0
4217|shape|1|5.787902559391432|1.0|1.0
4217|tired|2|14.166716885835203|-1.0|-2.0
4218|annihilation|1|12.5427900615549|-1.0|-1.0
4218|problem|1|4.654046812656641|-1.0|-1.0
4218|store|1|5.48750762605371|1.0|1.0
4219|doctor|1|5.176467847309084|1.0|1.0
4219|good|1|2.8650704199138914|1.0|1.0
4219|lose|1|5.50936706001745|-1.0|-1.0
4219|pain|1|4.928080217439692|-1.0|-1.0
4219|reason|1|3.9997582412996624|1.0|1.0
4219|smell|3|19.83615817197604|-1.0|-3.0
4219|sugar|2|12.705931005349765|1.0|2.0
4219|sweet|2|16.038456210995776|1.0|2.0
4219|thirsty|1|10.5427900615549|-1.0|-1.0
4219|weight|1|5.774605736777974|0.0|0.0
4220|create|1|4.439502253142878|1.0|1.0
4220|freedom|1|6.684809066427328|1.0|1.0
4220|honest|1|8.220861966667538|1.0|1.0
4220|kind|1|4.225377447790031|1.0|1.0
4220|pick|1|6.393042942050218|1.0|1.0
4220|special|1|4.418668749725713|1.0|1.0
4221|cold|1|5.577005776892813|-1.0|-1.0
4221|fully|1|5.76143034803024|1.0|1.0
4221|good|1|2.8650704199138914|1.0|1.0
4221|immediately|1|6.787902559391432|0.0|0.0
4221|wait|2|13.52286069606048|-1.0|-2.0
4221|wear|1|6.684809066427328|-1.0|-1.0
4221|working|1|4.8013230751537535|1.0|1.0
4222|birth|3|21.555714170810447|1.0|3.0
4222|fully|1|5.76143034803024|1.0|1.0
4222|medical|1|4.891738370375972|1.0|1.0
4222|sense|1|4.434265604776731|1.0|1.0
4222|sex|1|6.520422248526446|1.0|1.0
4222|vice|1|8.083358442917604|-1.0|-1.0
4222|wear|1|6.684809066427328|-1.0|-1.0
4223|alive|1|7.5427900615549|1.0|1.0
4223|death|1|6.185238056936816|-1.0|-1.0
4223|effective|1|6.133399125417198|1.0|1.0
4223|epidemic|1|10.5427900615549|-1.0|-1.0
4223|medical|1|4.891738370375972|1.0|1.0
4223|reason|1|3.9997582412996624|1.0|1.0
4223|sentence|1|7.957827560833744|-1.0|-1.0
4223|sick|1|6.814869606991701|-1.0|-1.0
4223|virus|1|7.15047263877614|-1.0|-1.0
4224|fat|2|14.370476113873632|-1.0|-2.0
4224|healthy|2|11.32029402438612|1.0|2.0
4224|helpful|1|5.520422248526446|1.0|1.0
4224|obese|1|10.5427900615549|-1.0|-1.0
4224|perfect|1|6.565510138054983|1.0|1.0
4224|weight|2|11.549211473555948|0.0|0.0
4225|grow|1|5.042944174471695|1.0|1.0
4225|small|1|3.5885937511680246|-1.0|-1.0
4225|splitting|1|8.957827560833744|-1.0|-1.0
4226|celebrity|1|10.220861966667538|0.0|0.0
4226|famous|1|6.476700871097128|1.0|1.0
4226|special|1|4.418668749725713|1.0|1.0
4226|stolen|1|8.372865060112588|-1.0|-1.0
4227|crude|1|8.957827560833744|-1.0|-1.0
4227|delivery|2|15.797867743560351|1.0|2.0
4227|pretty|1|5.531562806131646|1.0|1.0
4227|problem|1|4.654046812656641|-1.0|-1.0
4227|supply|1|6.476700871097128|1.0|1.0
4228|completely|1|5.423848988831392|1.0|1.0
4228|destroyed|1|7.898933871780176|-1.0|-1.0
4228|dust|1|7.372865060112588|-1.0|-1.0
4228|hit|1|6.034995421356204|-1.0|-1.0
4228|rock|2|14.514775685385304|1.0|2.0
4228|survive|1|6.185238056936816|1.0|1.0
4228|unimaginable|1|12.5427900615549|0.0|0.0
4229|badly|1|8.294862548111315|-1.0|-1.0
4229|disease|1|5.988201209877262|-1.0|-1.0
4229|exclusion|1|9.735435139497296|-1.0|-1.0
4229|fear|1|6.814869606991701|-1.0|-1.0
4229|hateful|1|10.957827560833744|-1.0|-1.0
4229|holocaust|1|9.957827560833744|-1.0|-1.0
4229|majority|1|7.050936965225225|1.0|1.0
4229|minority|1|9.735435139497296|-1.0|-1.0
4229|mistrust|1|10.220861966667538|-1.0|-1.0
4229|money|1|3.209634711244284|1.0|1.0
4229|poverty|1|8.45532722030456|-1.0|-1.0
4229|prejudice|1|9.735435139497296|-1.0|-1.0
4229|propaganda|1|9.957827560833744|-1.0|-1.0
4229|reason|1|3.9997582412996624|1.0|1.0
4229|resent|1|10.957827560833744|-1.0|-1.0
4229|responsible|1|5.942877219367772|1.0|1.0
4229|small|1|3.5885937511680246|-1.0|-1.0
4229|terrible|1|8.083358442917604|-1.0|-1.0
4229|violence|1|6.898933871780176|-1.0|-1.0
4229|worse|1|5.972934453223952|-1.0|-1.0
4230|communism|3|25.907698397839148|-1.0|-3.0
4230|efficiency|1|8.294862548111315|1.0|1.0
4230|equally|1|7.684809066427328|1.0|1.0
4230|fairly|1|7.083358442917603|1.0|1.0
4230|freedom|1|6.684809066427328|1.0|1.0
4230|gap|1|8.294862548111315|-1.0|-1.0
4230|government|1|4.239009313377797|-1.0|-1.0
4230|important|1|2.551268215479205|1.0|1.0
4230|land|1|5.722611099139712|1.0|1.0
4230|real|1|4.248169312663273|1.0|1.0
4230|share|2|10.150369022943805|1.0|2.0
4230|teacher|1|8.372865060112588|1.0|1.0
4231|advanced|1|6.565510138054983|1.0|1.0
4231|complicated|1|6.612052723992014|-1.0|-1.0
4231|government|2|8.478018626755594|-1.0|-2.0
4231|job|1|5.042944174471695|1.0|1.0
4231|leave|1|5.8013230751537535|-1.0|-1.0
4231|pay|2|7.338691898079047|1.0|2.0
4231|routine|1|8.45532722030456|1.0|1.0
4231|working|1|4.8013230751537535|1.0|1.0
4232|cold|1|5.577005776892813|-1.0|-1.0
4232|congestion|1|8.842350343413807|-1.0|-1.0
4232|food|1|4.60615212255233|1.0|1.0
4232|infection|1|5.787902559391432|-1.0|-1.0
4232|reason|1|3.9997582412996624|1.0|1.0
4232|soothe|1|9.735435139497296|1.0|1.0
4232|soup|1|10.5427900615549|1.0|1.0
4233|conservation|1|10.220861966667538|1.0|1.0
4233|endless|1|9.083358442917604|0.0|0.0
4233|hidden|1|6.988201209877262|-1.0|-1.0
4233|impossible|1|6.870364719583405|-1.0|-1.0
4233|loss|3|16.118595180337763|-1.0|-3.0
4233|physics|1|6.898933871780176|1.0|1.0
4233|real|1|4.248169312663273|1.0|1.0
4233|resistance|2|15.0855801231098|-1.0|-2.0
4233|true|1|5.276003520859999|1.0|1.0
4233|working|1|4.8013230751537535|1.0|1.0
4234|balance|1|5.393042942050218|1.0|1.0
4234|comfort|1|8.083358442917604|1.0|1.0
4234|drinking|1|6.635899465946381|-1.0|-1.0
4234|extra|1|4.870364719583405|1.0|1.0
4234|fatty|2|16.745730120225176|-1.0|-2.0
4234|feeling|1|5.554105374782735|0.0|0.0
4234|soak|1|10.220861966667538|-1.0|-1.0
4234|sugar|1|6.352965502674882|1.0|1.0
4234|tired|1|7.083358442917603|-1.0|-1.0
4234|top|1|5.343117716718536|1.0|1.0
4235|angry|1|8.15047263877614|-1.0|-1.0
4235|attack|2|13.419800094780316|-1.0|-2.0
4235|attention|1|5.434265604776731|1.0|1.0
4235|conflict|1|7.684809066427328|-1.0|-1.0
4235|fear|1|6.814869606991701|-1.0|-1.0
4235|influence|1|6.257387842692652|0.0|0.0
4235|innocent|1|9.220861966667538|1.0|1.0
4235|laden|1|9.5427900615549|-1.0|-1.0
4235|mad|1|9.735435139497296|-1.0|-1.0
4235|opposed|1|7.842350343413808|-1.0|-1.0
4235|powerful|1|5.565510138054983|1.0|1.0
4235|punish|1|9.220861966667538|-1.0|-1.0
4235|scare|1|9.083358442917604|-1.0|-1.0
4235|statement|1|7.019228105497887|1.0|1.0
4235|united|1|4.768003001953726|1.0|1.0
4235|war|1|5.9134334414752905|-1.0|-1.0
4235|wrong|1|5.444757978594374|-1.0|-1.0
4236|avoid|1|4.735435139497296|-1.0|-1.0
4236|baby|1|6.988201209877262|1.0|1.0
4236|crude|1|8.957827560833744|-1.0|-1.0
4236|disrespectful|1|10.5427900615549|-1.0|-1.0
4236|found|1|5.423848988831392|1.0|1.0
4236|joke|2|14.996791884392891|-1.0|-2.0
4236|offensive|1|8.635899465946382|-1.0|-1.0
4236|sex|3|19.56126674557934|1.0|3.0
4237|balance|2|10.786085884100435|1.0|2.0
4237|brightness|2|17.684700686827615|1.0|2.0
4237|dull|1|9.735435139497296|-1.0|-1.0
4237|green|1|7.787902559391432|1.0|1.0
4237|leave|1|5.8013230751537535|-1.0|-1.0
4237|lose|1|5.50936706001745|-1.0|-1.0
4237|noisy|1|9.083358442917604|-1.0|-1.0
4237|weird|1|6.928080217439692|-1.0|-1.0
4238|actual|1|5.870364719583405|1.0|1.0
4238|alarm|1|8.372865060112588|-1.0|-1.0
4238|emergency|1|6.003631250446869|-1.0|-1.0
4238|feeling|1|5.554105374782735|0.0|0.0
4238|important|1|2.551268215479205|1.0|1.0
4238|injury|1|7.116525306852802|-1.0|-1.0
4238|lower|1|4.455327220304561|-1.0|-1.0
4238|lump|1|8.083358442917604|-1.0|-1.0
4238|nausea|1|8.294862548111315|-1.0|-1.0
4238|pain|3|14.784240652319074|-1.0|-3.0
4238|sick|1|6.814869606991701|-1.0|-1.0
4238|swelling|1|6.635899465946381|-1.0|-1.0
4238|treat|1|5.957827560833744|0.0|0.0
4238|worse|1|5.972934453223952|-1.0|-1.0
4238|worth|1|4.9354597478052895|1.0|1.0
4239|afford|1|6.434265604776731|1.0|1.0
4239|argue|1|7.15047263877614|-1.0|-1.0
4239|defend|1|7.787902559391432|1.0|1.0
4239|defense|1|7.684809066427328|1.0|1.0
4239|hurting|1|9.083358442917604|-1.0|-1.0
4239|illegal|2|11.945868906447904|-1.0|-2.0
4239|money|1|3.209634711244284|1.0|1.0
4239|music|1|5.672425341971495|1.0|1.0
4239|stealing|1|8.842350343413807|-1.0|-1.0
4239|theft|1|7.635899465946381|-1.0|-1.0
4239|wrong|1|5.444757978594374|-1.0|-1.0
4240|share|1|5.075184511471902|1.0|1.0
4240|small|1|3.5885937511680246|-1.0|-1.0
4240|special|1|4.418668749725713|1.0|1.0
4241|feeling|1|5.554105374782735|0.0|0.0
4241|finally|1|5.393042942050218|1.0|1.0
4241|full|1|5.33333669592595|1.0|1.0
4241|good|1|2.8650704199138914|1.0|1.0
4241|kind|1|4.225377447790031|1.0|1.0
4241|lower|1|4.455327220304561|-1.0|-1.0
4241|pressure|1|4.965361233519151|-1.0|-1.0
4241|relief|1|7.898933871780176|1.0|1.0
4241|reward|1|8.294862548111315|1.0|1.0
4241|uncomfortable|2|16.745730120225176|-1.0|-2.0
4241|waste|1|6.787902559391432|-1.0|-1.0
4242|garden|1|9.957827560833744|1.0|1.0
4242|grow|1|5.042944174471695|1.0|1.0
4242|small|1|3.5885937511680246|-1.0|-1.0
4242|worry|1|6.660147012193059|-1.0|-1.0
4243|bad|1|4.703586273457956|-1.0|-1.0
4243|escape|1|7.33333669592595|0.0|0.0
4243|excess|1|6.988201209877262|-1.0|-1.0
4243|fame|1|8.957827560833744|1.0|1.0
4243|fancy|1|8.372865060112588|1.0|1.0
4243|fun|1|6.239009313377797|1.0|1.0
4243|leave|2|11.602646150307509|-1.0|-2.0
4243|words|1|5.099846565706172|-1.0|-1.0
4244|build|1|4.957827560833744|1.0|1.0
4244|detect|1|7.185238056936816|1.0|1.0
4244|good|1|2.8650704199138914|1.0|1.0
4244|mistake|1|7.842350343413808|-1.0|-1.0
4244|money|1|3.209634711244284|1.0|1.0
4244|outcome|1|8.15047263877614|1.0|1.0
4244|problem|1|4.654046812656641|-1.0|-1.0
4244|prove|1|6.842350343413808|1.0|1.0
4244|public|1|5.3628809715399655|1.0|1.0
4244|question|1|4.849303104055575|1.0|1.0
4244|real|1|4.248169312663273|1.0|1.0
4244|undo|1|10.220861966667538|-1.0|-1.0
4244|vote|2|14.441723933335076|0.0|0.0
4244|wrong|1|5.444757978594374|-1.0|-1.0
4245|bad|2|9.407172546915913|-1.0|-2.0
4245|confusion|1|7.635899465946381|-1.0|-1.0
4245|explain|1|5.099846565706172|1.0|1.0
4245|fun|1|6.239009313377797|1.0|1.0
4245|gap|1|8.294862548111315|-1.0|-1.0
4245|immediately|1|6.787902559391432|0.0|0.0
4245|intelligence|1|6.898933871780176|1.0|1.0
4245|joke|1|7.498395942196447|-1.0|-1.0
4245|joking|1|10.957827560833744|1.0|1.0
4245|kind|1|4.225377447790031|1.0|1.0
4245|obvious|1|7.413507044609934|1.0|1.0
4245|understanding|1|5.748374195204794|1.0|1.0
4245|weird|1|6.928080217439692|-1.0|-1.0
4246|ashamed|1|10.957827560833744|-1.0|-1.0
4246|bad|1|4.703586273457956|-1.0|-1.0
4246|condescending|1|10.5427900615549|-1.0|-1.0
4246|enjoying|1|10.220861966667538|1.0|1.0
4246|fat|1|7.185238056936816|-1.0|-1.0
4246|food|2|9.21230424510466|1.0|2.0
4246|fun|1|6.239009313377797|1.0|1.0
4246|harmful|1|6.185238056936816|-1.0|-1.0
4246|hurtful|1|10.220861966667538|-1.0|-1.0
4246|improve|1|5.372865060112588|1.0|1.0
4246|joke|2|14.996791884392891|-1.0|-2.0
4246|spent|1|7.455327220304561|-1.0|-1.0
4246|stress|1|5.814869606991701|-1.0|-1.0
4246|tease|1|12.5427900615549|-1.0|-1.0
4246|teasing|1|12.5427900615549|-1.0|-1.0
4246|unhealthy|1|8.842350343413807|-1.0|-1.0
4247|calls|1|7.635899465946381|-1.0|-1.0
4247|fairly|1|7.083358442917603|1.0|1.0
4247|inheritance|1|9.957827560833744|1.0|1.0
4247|land|2|11.445222198279424|1.0|2.0
4247|occupation|1|9.957827560833744|1.0|1.0
4247|public|1|5.3628809715399655|1.0|1.0
4247|resources|2|11.34485068394299|1.0|2.0
4247|strongly|1|7.257387842692652|1.0|1.0
4247|wrongful|1|12.5427900615549|-1.0|-1.0
4248|bad|1|4.703586273457956|-1.0|-1.0
4248|benefit|1|6.116525306852802|1.0|1.0
4248|clean|1|6.220861966667538|1.0|1.0
4248|fully|1|5.76143034803024|1.0|1.0
4248|harm|1|6.413507044609934|-1.0|-1.0
4248|land|1|5.722611099139712|1.0|1.0
4248|protecting|1|7.498395942196447|1.0|1.0
4248|responsible|1|5.942877219367772|1.0|1.0
4248|selfish|1|10.220861966667538|-1.0|-1.0
4248|selfishness|1|12.5427900615549|-1.0|-1.0
4248|share|1|5.075184511471902|1.0|1.0
4248|small|1|3.5885937511680246|-1.0|-1.0
4248|tragedy|1|10.957827560833744|-1.0|-1.0
4248|words|1|5.099846565706172|-1.0|-1.0
4249|case|1|4.571246507604128|-1.0|-1.0
4249|cash|2|10.745730120225176|1.0|2.0
4249|extra|1|4.870364719583405|1.0|1.0
4249|good|1|2.8650704199138914|1.0|1.0
4249|money|1|3.209634711244284|1.0|1.0
4249|outstanding|1|7.957827560833744|0.0|0.0
4249|share|4|20.30073804588761|1.0|4.0
4249|worth|1|4.9354597478052895|1.0|1.0
4250|baby|2|13.976402419754525|1.0|2.0
4250|brains|1|6.928080217439692|1.0|1.0
4250|childhood|1|9.220861966667538|1.0|1.0
4250|develop|1|6.083358442917603|1.0|1.0
4250|fully|1|5.76143034803024|1.0|1.0
4250|learn|1|5.50936706001745|1.0|1.0
4250|learning|1|5.870364719583405|1.0|1.0
4250|store|1|5.48750762605371|1.0|1.0
4250|talk|1|5.498395942196447|1.0|1.0
4250|words|1|5.099846565706172|-1.0|-1.0
4251|angry|1|8.15047263877614|-1.0|-1.0
4251|avoid|1|4.735435139497296|-1.0|-1.0
4251|bad|1|4.703586273457956|-1.0|-1.0
4251|copy|1|7.019228105497887|-1.0|-1.0
4251|discrimination|1|8.15047263877614|-1.0|-1.0
4251|excluded|1|11.5427900615549|-1.0|-1.0
4251|frustration|1|9.372865060112588|-1.0|-1.0
4251|ignore|1|7.5427900615549|-1.0|-1.0
4251|inequality|1|8.15047263877614|-1.0|-1.0
4251|lead|1|4.9354597478052895|1.0|1.0
4251|police|1|6.565510138054983|1.0|1.0
4251|prejudice|1|9.735435139497296|-1.0|-1.0
4251|problem|1|4.654046812656641|-1.0|-1.0
4251|small|1|3.5885937511680246|-1.0|-1.0
4251|violence|2|13.797867743560351|-1.0|-2.0
4251|worse|2|11.945868906447904|-1.0|-2.0
4252|degree|1|7.083358442917603|1.0|1.0
4252|earn|1|6.498395942196447|1.0|1.0
4252|learning|1|5.870364719583405|1.0|1.0
4252|main|1|4.537165512361022|1.0|1.0
4252|study|2|12.58972509622263|1.0|2.0
4252|university|3|20.784240652319077|1.0|3.0
4252|words|1|5.099846565706172|-1.0|-1.0
4252|working|1|4.8013230751537535|1.0|1.0
4253|bad|1|4.703586273457956|-1.0|-1.0
4253|carefully|1|5.229907106270545|1.0|1.0
4253|copy|1|7.019228105497887|-1.0|-1.0
4253|crisp|1|9.957827560833744|-1.0|-1.0
4253|exciting|1|8.083358442917604|1.0|1.0
4253|food|3|13.818456367656989|1.0|3.0
4253|intense|1|7.684809066427328|0.0|0.0
4253|practice|1|5.455327220304561|1.0|1.0
4254|culture|1|6.167750630207975|1.0|1.0
4254|distinction|1|10.220861966667538|1.0|1.0
4254|friend|1|7.257387842692652|1.0|1.0
4254|main|1|4.537165512361022|1.0|1.0
4254|share|1|5.075184511471902|1.0|1.0
4254|words|1|5.099846565706172|-1.0|-1.0
4254|wrong|2|10.889515957188747|-1.0|-2.0
4255|actual|1|5.870364719583405|1.0|1.0
4255|carefully|1|5.229907106270545|1.0|1.0
4255|cutting|1|7.33333669592595|-1.0|-1.0
4255|good|1|2.8650704199138914|1.0|1.0
4255|patience|1|10.5427900615549|1.0|1.0
4255|remove|1|6.735435139497296|-1.0|-1.0
4255|shot|1|8.220861966667538|-1.0|-1.0
4255|special|1|4.418668749725713|1.0|1.0
4256|roughness|1|11.5427900615549|-1.0|-1.0
4257|build|1|4.957827560833744|1.0|1.0
4257|effort|1|7.083358442917603|1.0|1.0
4257|fair|1|6.220861966667538|1.0|1.0
4257|good|1|2.8650704199138914|1.0|1.0
4257|grow|1|5.042944174471695|1.0|1.0
4257|happy|1|6.498395942196447|1.0|1.0
4257|hope|1|4.697300010610525|1.0|1.0
4257|job|1|5.042944174471695|1.0|1.0
4257|promise|1|8.45532722030456|1.0|1.0
4257|safe|1|4.995895601667264|1.0|1.0
4257|true|1|5.276003520859999|1.0|1.0
4258|actual|1|5.870364719583405|1.0|1.0
4258|alive|1|7.5427900615549|1.0|1.0
4258|bad|1|4.703586273457956|-1.0|-1.0
4258|child|1|6.31397137105902|1.0|1.0
4258|cult|1|10.220861966667538|-1.0|-1.0
4258|daughter|1|8.735435139497296|1.0|1.0
4258|god|1|7.413507044609934|1.0|1.0
4258|guilt|1|9.5427900615549|-1.0|-1.0
4258|harry|1|10.220861966667538|-1.0|-1.0
4258|magical|1|8.635899465946382|1.0|1.0
4258|real|1|4.248169312663273|1.0|1.0
4258|special|1|4.418668749725713|1.0|1.0
4258|weird|1|6.928080217439692|-1.0|-1.0
4259|community|1|6.294862548111315|1.0|1.0
4259|exaggerate|1|10.220861966667538|-1.0|-1.0
4259|exaggerated|1|8.842350343413807|-1.0|-1.0
4259|fun|1|6.239009313377797|1.0|1.0
4259|humorous|1|9.372865060112588|1.0|1.0
4259|kind|1|4.225377447790031|1.0|1.0
4259|knowing|1|7.588593751168025|1.0|1.0
4259|pretending|1|9.083358442917604|-1.0|-1.0
4259|visit|1|7.498395942196447|1.0|1.0
4260|argue|1|7.15047263877614|-1.0|-1.0
4260|competition|1|6.988201209877262|-1.0|-1.0
4260|debate|1|7.898933871780176|1.0|1.0
4260|foreign|3|20.28429104409072|-1.0|-3.0
4260|loyalty|1|9.5427900615549|1.0|1.0
4260|money|2|6.419269422488568|1.0|2.0
4260|supporting|1|7.957827560833744|1.0|1.0
4260|worry|1|6.660147012193059|-1.0|-1.0
4260|worse|1|5.972934453223952|-1.0|-1.0
