PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9|PC10|doc_id
0.08161725332983256|-0.006160632286305388|-0.039614406188488445|0.020937945752586087|-0.002422927771449687|-0.020212015780537294|-0.007576182534691337|0.02566427825737318|0.0032364235994679735|0.003638691228282088|121
0.06330510363917406|-0.018576712031319463|0.009644197841629032|-0.009854747664416946|-0.023582090470572453|-0.024531855175606528|-0.02242961585158418|-0.023175623621360265|0.007704306446838992|0.023304611146899544|122
0.07114439889904411|-0.018183185091131093|-0.00738140123334092|-0.00443081221142153|-0.022450322540474774|-0.01642146657828606|-0.015385483910841906|0.017871517583156228|0.02255787235315627|0.013029013947750323|123
0.13948024825017194|-0.029534880973879723|-0.059731349832423467|0.037521399278283754|-0.06751376747402824|0.020398256135780776|0.055962835288020554|0.0016616350070902779|-0.05117776776260903|0.027226936580674266|124
0.02279359078384504|-0.01680800235116714|-0.0036894343447626578|-0.0033090253931924336|-0.024670189030615616|-4.8680223139643646e-05|0.025775268602382793|-0.001653320671926483|0.002761000917840914|0.019162784384932262|125
0.038521890641129417|-0.03469456278332067|0.018524133621771625|-0.01156017061419745|0.018752066714895002|0.009644291420107285|-0.002245458551873538|-0.028403893925306917|-0.009013370223053893|0.0008165531506619484|126
0.2275913184963408|-0.011338513510844722|-0.05816050833472248|0.04142055243266463|-0.04647457837354861|0.011932947251458787|0.05126967674147312|-0.014285564066124311|-0.07676263272670017|0.013104370800211906|127
0.01762201935154816|-0.012805986273260862|0.0009189260705153167|0.0010299134578113927|0.01496464421537736|0.00507929699029116|-0.008900288568133243|0.0007826753023900051|-0.013998619926072264|-0.012149086771132028|128
0.19589005114885125|0.0558962700167098|-0.029092415441609135|0.011696852303230103|0.008826730943247567|0.025655931571972726|0.021128606012817092|-0.04356627950351099|0.027862727227417523|-0.05684243173744231|129
0.11777204530461453|-0.0172388762894075|-0.07329292367086514|0.044807894305314906|-0.02816161383583896|0.03244014226841638|0.06618130476256458|0.05271003795447764|-0.09401825025908185|0.022444154274539243|130
0.28493944053739273|0.0722797410293357|-0.11043715349419744|0.09555911439632944|-0.07918930779250359|0.074037046557995|0.12501313654969803|-0.1155068724810331|0.009005390463414024|-0.11052803610396081|131
0.2517799633262798|0.1990798865193414|0.01598597663852844|0.13466116806007303|0.044615087322401735|0.10415136492785564|0.10993603537375918|-0.25736852122396237|0.07572987407596876|-0.2985408345045635|132
0.02872386416789157|0.015606684082013962|-0.014462142603839604|-0.010813294050423763|0.016462450640550515|-0.018759654793198535|0.0176428230547776|-0.020482732420842507|-0.008869156715813908|0.00889624114550866|133
0.1853668413515255|-0.01820898182365734|-0.04986598727751819|0.03245160921424745|0.0008677308736353129|0.009057715952384507|0.015037948665319344|0.013516816355899646|-0.04929213617254838|0.0013637893537694697|134
0.2996456657459319|0.14656234942995924|-0.10280201587638817|-0.13779753851521484|0.13564804041655923|-0.13771398604293797|0.034271112949909026|-0.05247177882129305|0.020596032750081483|0.0033083673436361876|135
0.2080988119886927|-0.018250329436068993|-0.08694105052955349|0.04803544512318467|-0.05023767551108204|0.020161491100165928|0.04499614783709974|0.028673865219606763|-0.06004015557721334|0.00984050583908969|136
0.15540222023664482|0.017581201321198735|-0.0030115444155905287|-0.009662221245765457|0.013407398200195791|0.018797483720933452|-0.02328492031936748|-0.027889185313999046|-0.0068721826292722325|-0.021907690771408243|137
0.3531758502958003|-0.13726513308061086|-0.05156562074016223|0.049861578170261364|0.022303145119415082|-0.039693456446371976|-0.012264002887494524|-0.030159783259978833|-0.03576251694769451|0.032519035423102936|138
0.14405991867924758|-0.05354041733315103|-0.03983489280941175|0.0588074092332839|0.05027253926041939|-0.0531385101646154|-0.11133516654690849|0.12831880219500374|0.08945191518782011|-0.05488092558413568|139
