term_str|n|max_pos|max_pos_group|p|i|df|dfidf|porter_stem|stop|sentiment
disability|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|disabl|False|-1.0
disable|6|VB|VERB|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|disabl|False|-1.0
disabled|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|disabl|False|-1.0
disagree|29|VBP|VERB|3.342388516936113e-05|14.868761033413822|26|386.5877868687594|disagre|False|-1.0
disagreement|9|NN|NOUN|1.0372929880146558e-05|16.556817027099083|8|132.45453621679266|disagr|False|-1.0
disallowed|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disallow|False|-1.0
disappointed|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disappoint|False|-1.0
disapproval|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disapprov|False|-1.0
disaster|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|disast|False|-1.0
disastrous|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|disastr|False|-1.0
disbelieve|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disbeliev|False|-1.0
discards|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|discard|False|-1.0
discharge|18|NN|NOUN|2.074585976029312e-05|15.55681702709908|12|186.68180432518895|discharg|False|-1.0
discipline|11|NN|NOUN|1.2678025409068016e-05|16.2673104099041|10|162.67310409904098|disciplin|False|-1.0
discoloration|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|discolor|False|-1.0
discolored|3|VBN|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|discolor|False|-1.0
discomfort|24|NN|NOUN|2.7661146347057487e-05|15.14177952782024|21|317.977370084225|discomfort|False|-1.0
disconnect|7|VB|VERB|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|disconnect|False|-1.0
disconnected|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disconnect|False|-1.0
discontent|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|discont|False|-1.0
discord|3|NNP|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|discord|False|-1.0
discourage|10|VB|VERB|1.1525477644607286e-05|16.404813933654033|8|131.23851146923226|discourag|False|-1.0
discovery|6|NN|NOUN|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|discoveri|False|1.0
discredit|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|discredit|False|-1.0
discretion|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|discret|False|1.0
discretionary|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|discretionari|False|1.0
discriminate|8|VB|VERB|9.220382115685828e-06|16.726742028541395|6|100.36045217124835|discrimin|False|-1.0
discriminating|1|VBG|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|discrimin|False|-1.0
discrimination|27|NN|NOUN|3.1118789640439674e-05|14.971854526377925|21|314.4089450539364|discrimin|False|-1.0
discussion|20|NN|NOUN|2.305095528921457e-05|15.404813933654031|19|292.6914647394266|discuss|False|1.0
disease|130|NN|NOUN|0.0001498312093798|12.70437421551294|94|1194.2111762582165|diseas|False|-1.0
disgraced|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disgrac|False|-1.0
disgruntled|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disgruntl|False|-1.0
disgusting|5|VBG|VERB|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|disgust|False|-1.0
dishonest|4|JJS|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|dishonest|False|-1.0
disillusionment|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disillusion|False|-1.0
disintegrate|2|VB|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|disintegr|False|-1.0
disintegration|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disintegr|False|-1.0
dislike|18|VBP|VERB|2.074585976029312e-05|15.55681702709908|15|233.35225540648625|dislik|False|-1.0
disliked|3|JJ|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|dislik|False|-1.0
disobedience|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disobedi|False|-1.0
disorder|30|NN|NOUN|3.457643293382186e-05|14.819851432932875|23|340.8565829574561|disord|False|-1.0
disorderly|2|VB|VERB|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|disorderli|False|-1.0
disorganized|2|VBN|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|disorgan|False|-1.0
disparity|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|1|18.14177952782024|dispar|False|-1.0
displace|2|VB|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|displac|False|-1.0
disposal|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|dispos|False|-1.0
disposed|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|dispos|False|1.0
dispute|14|NN|NOUN|1.61356687024502e-05|15.91938710648379|13|206.95203238428925|disput|False|-1.0
disregarded|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disregard|False|-1.0
disrespect|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disrespect|False|-1.0
disrespectful|4|JJ|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|disrespect|False|-1.0
disruption|6|NN|NOUN|6.915286586764372e-06|17.141779527820237|5|85.70889763910118|disrupt|False|-1.0
dissatisfaction|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|dissatisfact|False|-1.0
disseminate|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|dissemin|False|1.0
disservice|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|disservic|False|-1.0
dissolution|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|dissolut|False|-1.0
distaste|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|distast|False|-1.0
distasteful|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|distast|False|-1.0
distillation|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|distil|False|1.0
distinction|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|distinct|False|1.0
distorted|13|VBN|VERB|1.4983120937989471e-05|16.0263023104003|11|176.2893254144033|distort|False|-1.0
distortion|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|distort|False|-1.0
distract|2|VBP|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|distract|False|-1.0
distracted|5|VBN|VERB|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|distract|False|-1.0
distracting|7|VBG|VERB|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|distract|False|-1.0
distraction|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|distract|False|-1.0
distress|10|NN|NOUN|1.1525477644607286e-05|16.404813933654033|10|164.04813933654032|distress|False|-1.0
distressed|6|VBN|VERB|6.915286586764372e-06|17.141779527820237|4|68.56711811128095|distress|False|-1.0
distressing|1|VBG|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|distress|False|-1.0
distrust|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|distrust|False|-1.0
disturbance|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|disturb|False|-1.0
disturbed|4|JJ|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|disturb|False|-1.0
divergent|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|diverg|False|-1.0
diverse|23|JJ|ADJ|2.650859858259676e-05|15.20318007248438|21|319.266781522172|divers|False|0.0
diversified|31|JJ|ADJ|3.5728980698282586e-05|14.772545718154518|25|369.3136429538629|diversifi|False|1.0
divorce|10|NN|NOUN|1.1525477644607286e-05|16.404813933654033|7|114.83369753557824|divorc|False|-1.0
dizziness|26|NN|NOUN|2.9966241875978943e-05|15.026302310400302|23|345.60495313920694|dizzi|False|-1.0
dizzy|9|NN|NOUN|1.0372929880146558e-05|16.556817027099083|7|115.89771918969358|dizzi|False|-1.0
doctor|254|NN|NOUN|0.000292747132173|11.738057341769228|165|1936.7794613919225|doctor|False|1.0
doer|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|doer|False|1.0
dominant|22|JJ|ADJ|2.535605081813603e-05|15.267310409904097|17|259.5442769683696|domin|False|-1.0
dominate|4|VBP|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|domin|False|0.0
don|383|VBP|VERB|0.0004414257937884|11.145541446616438|331|3689.174218830041|don|True|1.0
donation|9|NN|NOUN|1.0372929880146558e-05|16.556817027099083|7|115.89771918969358|donat|False|1.0
donkey|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|donkey|False|-1.0
doomed|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|doom|False|-1.0
doubt|22|NN|NOUN|2.535605081813603e-05|15.267310409904097|16|244.27696655846557|doubt|False|-1.0
doubtful|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|doubt|False|-1.0
douche|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|douch|False|-1.0
dove|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|dove|False|1.0
drainage|11|NN|NOUN|1.2678025409068016e-05|16.2673104099041|9|146.40579368913689|drainag|False|-1.0
drawback|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|drawback|False|-1.0
dreadfully|1|RB|ADV|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|dread|False|-1.0
drinking|70|VBG|VERB|8.067834351225101e-05|13.597459011596428|60|815.8475406957857|drink|False|-1.0
drone|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|3|52.2144418009621|drone|False|-1.0
drought|15|NN|NOUN|1.728821646691093e-05|15.819851432932875|5|79.09925716466438|drought|False|-1.0
drown|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|drown|False|-1.0
drowsiness|12|NN|NOUN|1.3830573173528744e-05|16.141779527820237|11|177.5595748060226|drowsi|False|-1.0
drunken|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|drunken|False|-1.0
drunkenness|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|drunken|False|-1.0
dubious|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|dubiou|False|-1.0
duke|4|NNP|NOUN|4.610191057842914e-06|17.726742028541395|1|17.726742028541395|duke|False|1.0
dull|7|JJ|ADJ|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|dull|False|-1.0
dumb|9|JJ|ADJ|1.0372929880146558e-05|16.556817027099083|9|149.01135324389173|dumb|False|-1.0
durability|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|8|133.81393622833116|durabl|False|1.0
durable|11|JJ|ADJ|1.2678025409068016e-05|16.2673104099041|11|178.94041450894508|durabl|False|1.0
duress|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|duress|False|-1.0
dust|37|NN|NOUN|4.264426728504696e-05|14.517288662912444|36|522.6223918648479|dust|False|-1.0
dwarfed|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|dwarf|False|-1.0
dying|18|VBG|VERB|2.074585976029312e-05|15.55681702709908|16|248.9090724335853|die|False|-1.0
eager|6|JJ|ADJ|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|eager|False|1.0
earl|2|NNP|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|earl|False|1.0
earn|82|VB|VERB|9.450891668577974e-05|13.369190023923313|66|882.3665415789385|earn|False|1.0
earthquake|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|4|66.90696811416558|earthquak|False|-1.0
ease|15|NN|NOUN|1.728821646691093e-05|15.819851432932875|14|221.47792006106025|eas|False|1.0
eat|179|VB|VERB|0.0002063060498384|12.242926251277138|121|1481.3940764045335|eat|False|1.0
educate|5|VB|VERB|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|educ|False|1.0
educated|11|VBN|VERB|1.2678025409068016e-05|16.2673104099041|9|146.40579368913689|educ|False|1.0
educational|20|JJ|ADJ|2.305095528921457e-05|15.404813933654031|16|246.4770229384645|educ|False|1.0
effective|100|JJ|ADJ|0.000115254776446|13.08288583876667|85|1112.045296295167|effect|False|1.0
efficacy|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|efficaci|False|1.0
efficiency|33|NN|NOUN|3.803407622720405e-05|14.68234790918294|19|278.9646102744759|effici|False|1.0
efficient|99|JJ|ADJ|0.0001141022286816|13.097385408461784|78|1021.5960618600192|effici|False|1.0
effort|47|NN|NOUN|5.4169744929654246e-05|14.172153176863755|44|623.5747397820053|effort|False|1.0
egotistical|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|egotist|False|-1.0
ejaculation|13|NN|NOUN|1.4983120937989471e-05|16.0263023104003|7|112.1841161728021|ejacul|False|1.0
eject|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|eject|False|-1.0
elders|1|NNS|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|elder|False|1.0
elect|8|VB|VERB|9.220382115685828e-06|16.726742028541395|8|133.81393622833116|elect|False|1.0
electric|55|JJ|ADJ|6.339012704534008e-05|13.945382315016737|28|390.4707048204686|electr|False|1.0
electricity|178|NN|NOUN|0.000205153502074|12.251008597574996|77|943.3276620132748|electr|False|1.0
elegance|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|eleg|False|1.0
elegant|6|JJ|ADJ|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|eleg|False|1.0
elevation|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|elev|False|1.0
eligible|39|JJ|ADJ|4.4949362813968416e-05|14.441339809679146|28|404.3575146710161|elig|False|1.0
elimination|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|1|18.14177952782024|elimin|False|-1.0
elite|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|elit|False|1.0
embargo|7|NN|NOUN|8.0678343512251e-06|16.91938710648379|3|50.75816131945137|embargo|False|-1.0
embarrassing|1|VBG|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|embarrass|False|-1.0
embarrassment|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|embarrass|False|-1.0
embolism|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|embol|False|-1.0
embrace|2|VB|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|embrac|False|1.0
emergency|148|NN|NOUN|0.0001705770691401|12.517288662912444|93|1164.1078456508574|emerg|False|-1.0
emeritus|3|NNP|NOUN|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|emeritu|False|1.0
eminent|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|emin|False|1.0
empathy|14|NN|NOUN|1.61356687024502e-05|15.91938710648379|9|143.2744839583541|empathi|False|1.0
empower|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|empow|False|1.0
emulate|3|VBP|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|emul|False|1.0
enable|9|VB|VERB|1.0372929880146558e-05|16.556817027099083|8|132.45453621679266|enabl|False|1.0
encourage|47|VB|VERB|5.4169744929654246e-05|14.172153176863755|39|552.7139738976865|encourag|False|1.0
encouragement|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|encourag|False|1.0
encyclopedia|2|NNP|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|encyclopedia|False|1.0
endless|11|JJ|ADJ|1.2678025409068016e-05|16.2673104099041|11|178.94041450894508|endless|False|0.0
endurance|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|endur|False|1.0
endure|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|endur|False|1.0
enemy|33|NN|NOUN|3.803407622720405e-05|14.68234790918294|23|337.69400191120764|enemi|False|-1.0
energetic|9|JJ|ADJ|1.0372929880146558e-05|16.556817027099083|8|132.45453621679266|energet|False|1.0
enforce|18|VB|VERB|2.074585976029312e-05|15.55681702709908|18|280.02270648778347|enforc|False|0.0
enforcement|40|NN|NOUN|4.610191057842914e-05|14.404813933654031|27|388.9299762086589|enforc|False|-1.0
engaged|9|VBN|VERB|1.0372929880146558e-05|16.556817027099083|9|149.01135324389173|engag|False|1.0
engaging|24|VBG|VERB|2.7661146347057487e-05|15.14177952782024|19|287.69381102858455|engag|False|1.0
enhance|7|VB|VERB|8.0678343512251e-06|16.91938710648379|6|101.51632263890274|enhanc|False|1.0
enjoy|62|VB|VERB|7.145796139656517e-05|13.772545718154518|52|716.1723773440349|enjoy|False|1.0
enjoying|5|VBG|VERB|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|enjoy|False|1.0
enlightenment|6|NNP|NOUN|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|enlighten|False|1.0
enrich|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|enrich|False|1.0
enslave|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|enslav|False|-1.0
enslavement|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|enslav|False|-1.0
entangled|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|entangl|False|-1.0
entertain|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|entertain|False|1.0
entertained|1|VBD|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|entertain|False|1.0
entertaining|4|VBG|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|entertain|False|1.0
entertainment|17|NN|NOUN|1.9593311995832388e-05|15.639279187291054|15|234.5891878093658|entertain|False|1.0
enthusiasm|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|enthusiasm|False|1.0
enthusiast|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|1|18.14177952782024|enthusiast|False|1.0
envious|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|enviou|False|-1.0
epic|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|epic|False|1.0
epidemic|4|JJ|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|epidem|False|-1.0
epilepsy|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|epilepsi|False|-1.0
equality|11|NN|NOUN|1.2678025409068016e-05|16.2673104099041|10|162.67310409904098|equal|False|1.0
equally|33|RB|ADV|3.803407622720405e-05|14.68234790918294|29|425.78808936630526|equal|False|1.0
equilibrium|10|NN|NOUN|1.1525477644607286e-05|16.404813933654033|5|82.02406966827016|equilibrium|False|1.0
equity|64|NN|NOUN|7.376305692548663e-05|13.726742028541397|36|494.1627130274902|equiti|False|1.0
eradicate|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|erad|False|-1.0
eradication|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|erad|False|-1.0
erase|6|VB|VERB|6.915286586764372e-06|17.141779527820237|5|85.70889763910118|eras|False|-1.0
erosion|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|eros|False|-1.0
erotic|5|JJ|ADJ|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|erot|False|0.0
err|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|err|False|-1.0
errant|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|errant|False|-1.0
erratic|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|errat|False|-1.0
erroneous|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|erron|False|-1.0
